월소득,초기자금,가족수,주용도,연료선호,운전경력,거주지역,추천차종
189,2337,6,업무,상관없음,1~3년,도심,K5_가솔린
506,352,5,출퇴근,상관없음,1~3년,지방,K8_하이브리드
201,3024,6,출퇴근,전기,1~3년,도심,EV6_전기
603,4141,4,가족용,가솔린,3년이상,도심,GV80_가솔린
308,871,5,출퇴근,전기,3년이상,지방,K5_가솔린
289,1832,3,레저,하이브리드,1년미만,지방,스포티지_하이브리드
305,3116,6,업무,하이브리드,1~3년,도심,K8_하이브리드
508,2379,6,레저,하이브리드,3년이상,지방,팰리세이드_하이브리드
607,1182,6,레저,가솔린,1~3년,지방,팰리세이드_가솔린
262,2043,4,가족용,전기,3년이상,도심,스포티지_가솔린
659,3241,5,가족용,가솔린,3년이상,지방,GV80_가솔린
818,970,4,출퇴근,가솔린,3년이상,지방,그랜저_가솔린
389,1809,4,출퇴근,하이브리드,3년이상,도심,K5_하이브리드
442,1004,3,레저,하이브리드,3년이상,도심,산타페_하이브리드
606,2435,5,업무,하이브리드,3년이상,도심,그랜저_하이브리드
694,2945,3,출퇴근,하이브리드,1~3년,지방,쏘나타_하이브리드
449,1006,6,업무,상관없음,3년이상,도심,K8_가솔린
254,2000,4,가족용,가솔린,3년이상,지방,스포티지_가솔린
685,4715,6,레저,가솔린,3년이상,도심,GV80_가솔린
194,2300,4,가족용,가솔린,1~3년,지방,K5_가솔린
700,3106,3,업무,가솔린,3년이상,도심,G80_가솔린
307,5077,5,레저,상관없음,3년이상,지방,팰리세이드_가솔린
215,3945,3,레저,전기,1년미만,도심,코나_전기
381,984,3,가족용,전기,3년이상,지방,스포티지_가솔린
460,1594,6,가족용,하이브리드,3년이상,지방,산타페_하이브리드
755,4532,1,출퇴근,가솔린,3년이상,지방,G80_가솔린
399,3019,2,가족용,가솔린,1~3년,지방,산타페_가솔린
269,2662,5,가족용,전기,1~3년,도심,EV6_전기
481,692,6,업무,가솔린,3년이상,지방,K8_가솔린
295,2807,5,출퇴근,전기,1~3년,지방,K8_하이브리드
442,1335,3,업무,전기,3년이상,지방,코나_전기
391,1944,2,출퇴근,하이브리드,3년이상,도심,K5_하이브리드
134,4043,4,레저,상관없음,3년이상,지방,셀토스_가솔린
299,1638,5,레저,디젤,1~3년,지방,스포티지_디젤
351,4132,1,가족용,상관없음,1~3년,지방,산타페_가솔린
448,1909,6,레저,하이브리드,1~3년,도심,팰리세이드_하이브리드
358,2328,6,업무,전기,3년이상,지방,그랜저_가솔린
402,4017,5,업무,하이브리드,3년이상,도심,그랜저_하이브리드
806,3987,3,레저,전기,1~3년,도심,코나_전기
415,1805,6,레저,전기,1~3년,도심,코나_전기
383,3043,6,출퇴근,하이브리드,1~3년,도심,그랜저_하이브리드
398,2149,6,출퇴근,전기,1~3년,도심,아이오닉6_전기
436,4134,6,가족용,전기,3년이상,도심,아이오닉6_전기
368,2664,6,가족용,디젤,1~3년,지방,스포티지_디젤
713,455,2,가족용,하이브리드,1~3년,도심,산타페_하이브리드
269,3130,5,업무,전기,3년이상,지방,K8_가솔린
217,2043,5,가족용,상관없음,1~3년,도심,K5_가솔린
343,558,6,업무,디젤,3년이상,도심,K5_가솔린
645,3673,3,출퇴근,가솔린,3년이상,도심,G80_가솔린
202,5098,5,업무,상관없음,1~3년,지방,그랜저_가솔린
251,1619,5,출퇴근,상관없음,1~3년,도심,K5_가솔린
440,1590,1,레저,가솔린,1~3년,지방,코나_가솔린
615,2421,5,레저,하이브리드,3년이상,도심,팰리세이드_하이브리드
345,3901,4,출퇴근,상관없음,3년이상,도심,쏘나타_하이브리드
628,4977,4,가족용,가솔린,3년이상,지방,GV80_가솔린
720,1047,6,가족용,디젤,3년이상,지방,스포티지_디젤
139,3893,5,출퇴근,전기,3년이상,도심,EV6_전기
315,1854,4,가족용,하이브리드,3년이상,도심,K5_하이브리드
709,1193,5,업무,하이브리드,3년이상,도심,그랜저_하이브리드
602,2433,3,업무,디젤,1년미만,지방,스포티지_디젤
691,5022,6,레저,상관없음,3년이상,지방,팰리세이드_가솔린
394,370,6,업무,가솔린,3년이상,지방,쏘나타_가솔린
370,1830,6,출퇴근,전기,1~3년,도심,아이오닉6_전기
143,3835,5,레저,하이브리드,3년이상,지방,스포티지_하이브리드
130,2612,6,레저,상관없음,1년미만,지방,셀토스_가솔린
520,2045,5,업무,하이브리드,3년이상,지방,그랜저_하이브리드
166,2627,2,가족용,하이브리드,1년미만,지방,아반떼_하이브리드
407,1516,6,출퇴근,가솔린,3년이상,지방,K8_가솔린
366,1949,5,업무,상관없음,3년이상,도심,K8_가솔린
385,1503,2,가족용,하이브리드,3년이상,도심,K5_하이브리드
265,4981,6,레저,하이브리드,3년이상,지방,팰리세이드_하이브리드
311,1832,3,가족용,하이브리드,1년미만,도심,스포티지_하이브리드
292,3082,6,출퇴근,하이브리드,3년이상,도심,K8_하이브리드
780,5155,5,출퇴근,하이브리드,3년이상,지방,그랜저_하이브리드
246,2467,1,출퇴근,디젤,3년이상,지방,스포티지_디젤
340,1152,5,가족용,상관없음,1~3년,도심,스포티지_가솔린
615,1187,5,출퇴근,전기,3년이상,도심,아이오닉6_전기
417,2659,5,업무,하이브리드,1~3년,지방,그랜저_하이브리드
130,5197,3,레저,가솔린,1~3년,지방,셀토스_가솔린
607,4137,5,가족용,가솔린,3년이상,도심,GV80_가솔린
366,2522,6,가족용,가솔린,3년이상,도심,산타페_가솔린
802,2900,5,가족용,하이브리드,3년이상,지방,팰리세이드_하이브리드
134,3040,4,레저,상관없음,3년이상,도심,셀토스_가솔린
185,3138,3,가족용,디젤,3년이상,지방,스포티지_디젤
504,2923,5,업무,가솔린,1~3년,지방,그랜저_가솔린
455,611,6,업무,전기,1~3년,도심,코나_전기
312,2552,6,업무,상관없음,3년이상,도심,K8_하이브리드
195,5157,5,가족용,하이브리드,3년이상,지방,팰리세이드_하이브리드
415,3039,5,레저,상관없음,1년미만,도심,코나_전기
417,1427,6,업무,가솔린,3년이상,지방,K8_가솔린
461,1624,3,레저,전기,3년이상,도심,코나_전기
594,3108,6,업무,하이브리드,1~3년,지방,그랜저_하이브리드
303,5104,4,레저,디젤,3년이상,지방,스포티지_디젤
436,5115,4,가족용,가솔린,3년이상,지방,산타페_가솔린
717,1387,6,가족용,상관없음,1년미만,도심,코나_전기
454,1541,4,업무,상관없음,3년이상,지방,쏘나타_가솔린
213,1519,1,레저,디젤,1~3년,지방,셀토스_가솔린
800,2439,6,레저,가솔린,1~3년,지방,팰리세이드_가솔린
796,1475,6,업무,하이브리드,3년이상,지방,그랜저_하이브리드
335,649,4,업무,상관없음,1~3년,지방,K5_가솔린
495,2621,5,가족용,가솔린,3년이상,도심,팰리세이드_가솔린
600,3304,1,업무,가솔린,3년이상,도심,G80_가솔린
582,1903,2,가족용,하이브리드,3년이상,지방,산타페_하이브리드
720,4017,6,출퇴근,상관없음,1~3년,도심,G80_전기
305,1543,3,가족용,전기,1년미만,도심,EV6_전기
392,970,4,가족용,하이브리드,1년미만,지방,스포티지_하이브리드
261,3953,6,레저,가솔린,3년이상,지방,팰리세이드_가솔린
237,3893,6,출퇴근,상관없음,3년이상,도심,그랜저_가솔린
411,1646,5,업무,하이브리드,1~3년,도심,K8_하이브리드
364,3195,4,출퇴근,전기,1년미만,도심,코나_전기
814,1102,4,출퇴근,가솔린,1년미만,도심,아반떼_가솔린
413,590,4,레저,하이브리드,3년이상,지방,스포티지_하이브리드
132,5175,5,출퇴근,디젤,3년이상,지방,쏘나타_하이브리드
297,1075,5,출퇴근,디젤,3년이상,지방,K5_가솔린
359,3178,2,레저,가솔린,1년미만,도심,코나_가솔린
658,4003,3,업무,가솔린,3년이상,지방,G80_가솔린
242,2453,6,가족용,전기,1~3년,도심,EV6_전기
406,2148,5,출퇴근,하이브리드,1~3년,지방,그랜저_하이브리드
200,2633,3,가족용,상관없음,1~3년,도심,스포티지_가솔린
600,2998,6,업무,가솔린,3년이상,지방,그랜저_가솔린
797,3457,3,업무,가솔린,3년이상,지방,G80_가솔린
469,1373,6,레저,상관없음,1~3년,도심,팰리세이드_가솔린
715,4982,6,가족용,하이브리드,3년이상,도심,팰리세이드_하이브리드
788,1305,1,출퇴근,하이브리드,3년이상,지방,아반떼_하이브리드
139,5134,1,업무,상관없음,1년미만,도심,코나_전기
311,2870,5,레저,하이브리드,1년미만,도심,산타페_하이브리드
366,2563,6,출퇴근,하이브리드,1~3년,도심,그랜저_하이브리드
809,4918,2,레저,상관없음,1~3년,지방,코나_가솔린
197,2996,2,가족용,가솔린,3년이상,도심,스포티지_가솔린
335,867,5,업무,전기,1~3년,도심,쏘나타_가솔린
214,5146,6,출퇴근,상관없음,1~3년,도심,그랜저_가솔린
612,1005,3,출퇴근,하이브리드,1~3년,지방,쏘나타_하이브리드
352,1411,4,가족용,상관없음,1~3년,도심,스포티지_가솔린
218,1960,5,가족용,하이브리드,1~3년,도심,아반떼_하이브리드
332,2340,3,가족용,하이브리드,3년이상,도심,K5_하이브리드
363,1857,4,가족용,하이브리드,3년이상,도심,K5_하이브리드
209,5033,3,출퇴근,하이브리드,1~3년,지방,쏘나타_하이브리드
220,3879,3,출퇴근,상관없음,1~3년,도심,쏘나타_하이브리드
781,2564,5,업무,상관없음,3년이상,도심,G80_전기
296,1178,3,가족용,가솔린,1~3년,도심,K5_가솔린
798,4910,6,출퇴근,전기,3년이상,지방,G80_전기
464,806,6,업무,상관없음,1~3년,도심,K8_가솔린
493,1830,5,출퇴근,가솔린,3년이상,도심,그랜저_가솔린
348,1070,6,가족용,하이브리드,1~3년,지방,스포티지_하이브리드
180,3123,1,가족용,하이브리드,1~3년,도심,스포티지_하이브리드
657,3220,5,레저,가솔린,3년이상,지방,GV80_가솔린
609,4407,5,가족용,가솔린,3년이상,도심,GV80_가솔린
319,1962,6,가족용,하이브리드,1년미만,지방,스포티지_하이브리드
232,2582,3,출퇴근,하이브리드,3년이상,도심,쏘나타_하이브리드
367,1375,4,가족용,상관없음,1~3년,지방,산타페_가솔린
369,1991,3,출퇴근,하이브리드,1~3년,도심,K5_하이브리드
414,5153,4,출퇴근,가솔린,3년이상,지방,그랜저_가솔린
265,895,3,레저,상관없음,3년이상,지방,셀토스_가솔린
608,4364,2,업무,가솔린,3년이상,도심,G80_가솔린
293,2904,6,업무,상관없음,3년이상,도심,K8_가솔린
707,5048,5,출퇴근,하이브리드,1~3년,도심,그랜저_하이브리드
455,1003,5,출퇴근,하이브리드,1~3년,지방,K8_하이브리드
481,866,6,가족용,하이브리드,3년이상,지방,산타페_하이브리드
365,2073,5,업무,상관없음,1~3년,지방,K8_가솔린
814,1399,1,레저,하이브리드,1~3년,지방,산타페_하이브리드
132,2966,4,업무,상관없음,1~3년,지방,아반떼_가솔린
694,407,5,가족용,하이브리드,3년이상,지방,팰리세이드_하이브리드
647,3166,2,출퇴근,가솔린,3년이상,도심,G80_가솔린
199,2824,5,업무,전기,1년미만,지방,EV6_전기
293,2098,5,가족용,가솔린,1~3년,지방,스포티지_가솔린
613,4921,6,출퇴근,하이브리드,3년이상,지방,그랜저_하이브리드
808,404,3,레저,전기,1~3년,지방,코나_전기
495,998,2,가족용,하이브리드,1~3년,지방,산타페_하이브리드
384,3897,5,업무,상관없음,1년미만,지방,아반떼_가솔린
702,2365,6,업무,가솔린,3년이상,지방,그랜저_가솔린
447,4832,5,가족용,전기,3년이상,지방,G80_전기
235,3092,6,출퇴근,전기,1~3년,도심,아이오닉6_전기
467,4014,4,레저,가솔린,3년이상,도심,산타페_가솔린
493,3110,2,가족용,전기,3년이상,지방,코나_전기
811,4819,2,가족용,디젤,1년미만,지방,스포티지_디젤
697,671,6,가족용,하이브리드,3년이상,지방,팰리세이드_하이브리드
590,959,6,업무,하이브리드,3년이상,도심,그랜저_하이브리드
790,4594,3,출퇴근,가솔린,3년이상,도심,G80_가솔린
153,4910,4,가족용,하이브리드,1~3년,도심,산타페_하이브리드
399,1582,2,가족용,하이브리드,3년이상,도심,K5_하이브리드
238,1835,6,출퇴근,디젤,1~3년,지방,K5_가솔린
379,2298,2,출퇴근,하이브리드,3년이상,도심,K5_하이브리드
587,4934,6,출퇴근,가솔린,1~3년,지방,그랜저_가솔린
497,1024,5,업무,전기,1~3년,지방,그랜저_가솔린
311,1645,3,레저,가솔린,1~3년,지방,스포티지_가솔린
697,4245,3,업무,가솔린,3년이상,도심,G80_가솔린
346,1636,3,가족용,하이브리드,3년이상,도심,스포티지_하이브리드
519,885,5,업무,상관없음,1~3년,지방,그랜저_가솔린
291,3154,5,출퇴근,하이브리드,1~3년,지방,K8_하이브리드
303,1812,5,가족용,전기,1~3년,도심,EV6_전기
438,2544,2,출퇴근,전기,3년이상,지방,아반떼_가솔린
587,898,5,출퇴근,상관없음,3년이상,도심,그랜저_가솔린
137,4917,5,가족용,전기,3년이상,지방,아이오닉6_전기
394,3065,3,출퇴근,전기,1년미만,지방,아반떼_가솔린
268,1407,3,업무,전기,3년이상,도심,K5_가솔린
186,3807,5,출퇴근,전기,1~3년,도심,아이오닉6_전기
267,1391,6,업무,디젤,1~3년,지방,K5_가솔린
331,1498,6,레저,가솔린,3년이상,도심,스포티지_가솔린
154,5175,4,레저,디젤,1~3년,지방,스포티지_디젤
211,3868,6,출퇴근,가솔린,1~3년,도심,K8_가솔린
380,3187,5,레저,가솔린,3년이상,도심,팰리세이드_가솔린
433,2065,5,가족용,가솔린,3년이상,지방,팰리세이드_가솔린
717,3857,4,레저,하이브리드,3년이상,도심,산타페_하이브리드
344,1553,3,가족용,하이브리드,1~3년,도심,K5_하이브리드
799,3096,5,업무,하이브리드,3년이상,지방,그랜저_하이브리드
389,1107,6,업무,하이브리드,1~3년,도심,쏘나타_하이브리드
715,1930,3,출퇴근,전기,3년이상,도심,G80_전기
301,1791,4,출퇴근,하이브리드,3년이상,도심,K5_하이브리드
463,833,6,출퇴근,가솔린,1~3년,도심,K8_가솔린
596,4834,6,레저,상관없음,1~3년,도심,팰리세이드_가솔린
267,2387,6,가족용,하이브리드,3년이상,지방,스포티지_하이브리드
199,2958,5,출퇴근,전기,3년이상,도심,EV6_전기
281,1422,2,업무,가솔린,3년이상,도심,아반떼_가솔린
446,3818,6,레저,하이브리드,3년이상,지방,팰리세이드_하이브리드
467,1042,4,업무,상관없음,3년이상,도심,쏘나타_가솔린
402,5046,5,출퇴근,상관없음,1년미만,지방,아반떼_가솔린
414,3851,4,레저,하이브리드,1~3년,도심,산타페_하이브리드
360,1664,6,출퇴근,전기,3년이상,도심,아이오닉6_전기
808,2474,2,레저,하이브리드,1년미만,지방,아반떼_하이브리드
414,1409,6,업무,가솔린,3년이상,지방,K8_가솔린
433,3021,4,가족용,가솔린,3년이상,지방,산타페_가솔린
369,927,2,가족용,하이브리드,3년이상,지방,스포티지_하이브리드
611,1466,4,업무,하이브리드,1년미만,도심,아반떼_하이브리드
220,1442,1,가족용,가솔린,3년이상,도심,아반떼_가솔린
644,3484,3,업무,가솔린,3년이상,지방,G80_가솔린
131,3952,4,레저,상관없음,3년이상,지방,셀토스_가솔린
701,5147,4,가족용,가솔린,1년미만,도심,산타페_가솔린
817,2384,5,업무,상관없음,3년이상,도심,G80_전기
815,3921,5,가족용,가솔린,1~3년,지방,산타페_가솔린
416,5127,3,출퇴근,하이브리드,1년미만,도심,아반떼_하이브리드
209,3833,5,출퇴근,상관없음,3년이상,지방,K8_하이브리드
263,4805,3,업무,하이브리드,1년미만,지방,아반떼_하이브리드
339,609,5,업무,디젤,1~3년,지방,K5_가솔린
270,2614,5,출퇴근,상관없음,3년이상,도심,쏘나타_하이브리드
399,3866,5,출퇴근,전기,3년이상,지방,그랜저_가솔린
799,1979,3,출퇴근,전기,1~3년,지방,G80_전기
750,3760,3,업무,가솔린,3년이상,지방,G80_가솔린
132,2546,3,레저,상관없음,1~3년,도심,셀토스_가솔린
300,2936,5,업무,전기,1년미만,도심,코나_전기
792,630,6,레저,하이브리드,1~3년,지방,팰리세이드_하이브리드
181,4989,4,레저,하이브리드,1~3년,도심,산타페_하이브리드
458,880,6,업무,가솔린,3년이상,지방,K8_가솔린
718,3839,6,레저,하이브리드,1~3년,도심,팰리세이드_하이브리드
712,2112,5,가족용,상관없음,3년이상,도심,G80_전기
